state,county_name,county_fips,trump_votes,biden_votes,total_votes,percent_biden,winner
NORTH CAROLINA,HAYWOOD,37087,22834,13144,35978,36.53343710045028,Trump
NORTH CAROLINA,HENDERSON,37089,40032,27211,67243,40.46666567523757,Trump
NORTH CAROLINA,HERTFORD,37091,3479,7097,10576,67.10476550680787,Biden
NORTH CAROLINA,HOKE,37093,9453,11804,21257,55.52994307757445,Biden
NORTH CAROLINA,HYDE,37095,1418,1046,2464,42.451298701298704,Trump
NORTH CAROLINA,IREDELL,37097,67010,33888,100898,33.58639418026125,Trump
NORTH CAROLINA,JACKSON,37099,11356,9591,20947,45.786986203274935,Trump
NORTH CAROLINA,JOHNSTON,37101,68353,41257,109610,37.63981388559438,Trump
NORTH CAROLINA,JONES,37103,3280,2197,5477,40.11320065729414,Trump
NORTH CAROLINA,LEE,37105,16469,12143,28612,42.44023486648958,Trump
NORTH CAROLINA,LENOIR,37107,14590,13605,28195,48.25323638943075,Trump
NORTH CAROLINA,LINCOLN,37109,36341,13274,49615,26.75400584500655,Trump
NORTH CAROLINA,MACON,37113,14211,6230,20441,30.47796096081405,Trump
NORTH CAROLINA,MADISON,37115,7979,4901,12880,38.05124223602485,Trump
NORTH CAROLINA,MARTIN,37117,6532,5911,12443,47.504621072088725,Trump
NORTH CAROLINA,MCDOWELL,37111,16883,5832,22715,25.674664318732116,Trump
NORTH CAROLINA,MECKLENBURG,37119,179211,378107,557318,67.84403159417064,Biden
NORTH CAROLINA,MITCHELL,37121,7090,1867,8957,20.84403260020096,Trump
NORTH CAROLINA,MONTGOMERY,37123,8411,4327,12738,33.96922593813785,Trump
NORTH CAROLINA,MOORE,37125,36764,20779,57543,36.110387014927966,Trump
NORTH CAROLINA,NASH,37127,25827,25947,51774,50.115888283694524,Biden
NORTH CAROLINA,NEW HANOVER,37129,63331,66138,129469,51.08404328449281,Biden
NORTH CAROLINA,NORTHAMPTON,37131,3989,6069,10058,60.34002783853649,Biden
NORTH CAROLINA,ONSLOW,37133,46078,24266,70344,34.496190151256684,Trump
NORTH CAROLINA,ORANGE,37135,20176,63594,83770,75.91500537185149,Biden
NORTH CAROLINA,PAMLICO,37137,4849,2713,7562,35.876752181962445,Trump
NORTH CAROLINA,PASQUOTANK,37139,9770,9832,19602,50.1581471278441,Biden
NORTH CAROLINA,PENDER,37141,21956,11723,33679,34.808040618783224,Trump
NORTH CAROLINA,PERQUIMANS,37143,4903,2492,7395,33.69844489519946,Trump
NORTH CAROLINA,PERSON,37145,13184,8465,21649,39.10111321539101,Trump
NORTH CAROLINA,PITT,37147,38982,47252,86234,54.795092422942226,Biden
NORTH CAROLINA,POLK,37149,7689,4518,12207,37.01155074956992,Trump
NORTH CAROLINA,RANDOLPH,37151,56894,15618,72512,21.5385039717564,Trump
NORTH CAROLINA,RICHMOND,37153,11830,8754,20584,42.528177225029154,Trump
NORTH CAROLINA,ROBESON,37155,27806,19020,46826,40.618459830008966,Trump
NORTH CAROLINA,ROCKINGHAM,37157,31301,15992,47293,33.81472945256169,Trump
NORTH CAROLINA,ROWAN,37159,49297,23114,72411,31.92056455510903,Trump
NORTH CAROLINA,RUTHERFORD,37161,24891,9135,34026,26.84711691059778,Trump
NORTH CAROLINA,SAMPSON,37163,17411,10966,28377,38.64397223103217,Trump
NORTH CAROLINA,SCOTLAND,37165,7473,7186,14659,49.021079200491165,Trump
NORTH CAROLINA,STANLY,37167,25458,8129,33587,24.202816565933247,Trump
NORTH CAROLINA,STOKES,37169,20142,5286,25428,20.78810759792355,Trump
NORTH CAROLINA,SURRY,37171,27538,8721,36259,24.051959513500094,Trump
NORTH CAROLINA,SWAIN,37173,4161,2780,6941,40.0518657253998,Trump
NORTH CAROLINA,TRANSYLVANIA,37175,11636,8444,20080,42.05179282868526,Trump
NORTH CAROLINA,TYRRELL,37177,1044,758,1802,42.06437291897892,Trump
NORTH CAROLINA,UNION,37179,80382,48725,129107,37.74001409683441,Trump
NORTH CAROLINA,VANCE,37181,8391,12431,20822,59.70127749495726,Biden
NORTH CAROLINA,WAKE,37183,226197,393336,619533,63.48911196013771,Biden
NORTH CAROLINA,WARREN,37185,3752,6400,10152,63.04176516942475,Biden
NORTH CAROLINA,WASHINGTON,37187,2781,3396,6177,54.978144730451675,Biden
NORTH CAROLINA,WATAUGA,37189,14451,17122,31573,54.22987996072594,Biden
NORTH CAROLINA,WAYNE,37191,30709,24215,54924,44.08819459616925,Trump
NORTH CAROLINA,WILKES,37193,27592,7511,35103,21.39703159274136,Trump
NORTH CAROLINA,WILSON,37195,19581,20754,40335,51.454072145779094,Biden
NORTH CAROLINA,YADKIN,37197,15933,3763,19696,19.10540211210398,Trump
NORTH CAROLINA,YANCEY,37199,7516,3688,11204,32.91681542306319,Trump
NORTH DAKOTA,ADAMS,38001,981,258,1239,20.823244552058114,Trump
NORTH DAKOTA,BARNES,38003,3568,1820,5388,33.778767631774315,Trump
NORTH DAKOTA,BENSON,38005,1094,822,1916,42.90187891440501,Trump
NORTH DAKOTA,BILLINGS,38007,541,72,613,11.745513866231647,Trump
NORTH DAKOTA,BOTTINEAU,38009,2575,821,3396,24.175500588928152,Trump
NORTH DAKOTA,BOWMAN,38011,1395,228,1623,14.048059149722736,Trump
NORTH DAKOTA,BURKE,38013,994,137,1131,12.1131741821397,Trump
NORTH DAKOTA,BURLEIGH,38015,34744,14348,49092,29.22675792389799,Trump
NORTH DAKOTA,CASS,38017,42619,40311,82930,48.60846497045701,Trump
NORTH DAKOTA,CAVALIER,38019,1499,474,1973,24.02432843385707,Trump
NORTH DAKOTA,DICKEY,38021,1742,608,2350,25.872340425531913,Trump
NORTH DAKOTA,DIVIDE,38023,904,265,1169,22.668947818648416,Trump
NORTH DAKOTA,DUNN,38025,1951,342,2293,14.914958569559527,Trump
NORTH DAKOTA,EDDY,38027,854,383,1237,30.962004850444625,Trump
NORTH DAKOTA,EMMONS,38029,1738,237,1975,12,Trump
NORTH DAKOTA,FOSTER,38031,1362,373,1735,21.498559077809798,Trump
NORTH DAKOTA,GOLDEN VALLEY,38033,871,137,1008,13.59126984126984,Trump
NORTH DAKOTA,GRAND FORKS,38035,16987,12880,29867,43.124518699568085,Trump
NORTH DAKOTA,GRANT,38037,1145,207,1352,15.310650887573965,Trump
NORTH DAKOTA,GRIGGS,38039,907,308,1215,25.349794238683128,Trump
NORTH DAKOTA,HETTINGER,38041,1091,196,1287,15.229215229215228,Trump
NORTH DAKOTA,KIDDER,38043,1215,221,1436,15.389972144846798,Trump
NORTH DAKOTA,LAMOURE,38045,1645,527,2172,24.263351749539595,Trump
NORTH DAKOTA,LOGAN,38047,930,128,1058,12.098298676748582,Trump
NORTH DAKOTA,MCHENRY,38049,2364,564,2928,19.262295081967213,Trump
NORTH DAKOTA,MCINTOSH,38051,1153,261,1414,18.458274398868458,Trump
NORTH DAKOTA,MCKENZIE,38053,4482,814,5296,15.37009063444109,Trump
NORTH DAKOTA,MCLEAN,38055,4198,1230,5428,22.660280029476787,Trump
NORTH DAKOTA,MERCER,38057,3856,704,4560,15.43859649122807,Trump
NORTH DAKOTA,MORTON,38059,12243,3872,16115,24.02730375426621,Trump
NORTH DAKOTA,MOUNTRAIL,38061,2824,1256,4080,30.784313725490197,Trump
NORTH DAKOTA,NELSON,38063,1141,586,1727,33.93167342211928,Trump
NORTH DAKOTA,OLIVER,38065,918,129,1047,12.320916905444127,Trump
NORTH DAKOTA,PEMBINA,38067,2460,786,3246,24.214417744916823,Trump
NORTH DAKOTA,PIERCE,38069,1585,497,2082,23.87127761767531,Trump
NORTH DAKOTA,RAMSEY,38071,3577,1639,5216,31.422546012269937,Trump
NORTH DAKOTA,RANSOM,38073,1418,945,2363,39.99153618281845,Trump
NORTH DAKOTA,RENVILLE,38075,1065,220,1285,17.120622568093385,Trump
NORTH DAKOTA,RICHLAND,38077,5072,2510,7582,33.10472170931153,Trump
NORTH DAKOTA,ROLETTE,38079,1257,2482,3739,66.38138539716502,Biden
NORTH DAKOTA,SARGENT,38081,1266,738,2004,36.82634730538922,Trump
NORTH DAKOTA,SHERIDAN,38083,688,104,792,13.131313131313133,Trump
NORTH DAKOTA,SIOUX,38085,258,804,1062,75.70621468926554,Biden
NORTH DAKOTA,SLOPE,38087,380,44,424,10.377358490566039,Trump
NORTH DAKOTA,STARK,38089,12110,2499,14609,17.105893627216098,Trump
NORTH DAKOTA,STEELE,38091,652,392,1044,37.547892720306514,Trump
NORTH DAKOTA,STUTSMAN,38093,6994,2676,9670,27.67321613236815,Trump
NORTH DAKOTA,TOWNER,38095,830,317,1147,27.637314734088932,Trump
NORTH DAKOTA,TRAILL,38097,2522,1493,4015,37.18555417185554,Trump
NORTH DAKOTA,WALSH,38099,3324,1333,4657,28.62357741035001,Trump
NORTH DAKOTA,WARD,38101,19974,7293,27267,26.746616789525802,Trump
NORTH DAKOTA,WELLS,38103,1893,442,2335,18.92933618843683,Trump
NORTH DAKOTA,WILLIAMS,38105,11739,2169,13908,15.595340811044004,Trump
OHIO,ADAMS,39001,9870,2156,12026,17.927823050058205,Trump
OHIO,ALLEN,39003,33116,14149,47265,29.935470221093833,Trump
OHIO,ASHLAND,39005,19407,6541,25948,25.20810852474179,Trump
OHIO,ASHTABULA,39007,26890,16497,43387,38.02291008827529,Trump
OHIO,ATHENS,39009,10862,14772,25634,57.62658968557385,Biden
OHIO,AUGLAIZE,39011,20798,4651,25449,18.27576722071594,Trump
OHIO,BELMONT,39013,23560,9138,32698,27.94666340448957,Trump
OHIO,BROWN,39015,16480,4380,20860,20.99712368168744,Trump
OHIO,BUTLER,39017,114392,69613,184005,37.83212412706177,Trump
OHIO,CARROLL,39019,10745,3251,13996,23.228065161474706,Trump
OHIO,CHAMPAIGN,39021,14589,5062,19651,25.759503333163707,Trump
OHIO,CLARK,39023,39032,24076,63108,38.15047220637637,Trump
OHIO,CLERMONT,39025,74570,34092,108662,31.37435349984355,Trump
OHIO,CLINTON,39027,15488,4697,20185,23.26975476839237,Trump
OHIO,COLUMBIANA,39029,35726,13359,49085,27.21605378425181,Trump
OHIO,COSHOCTON,39031,12325,4125,16450,25.07598784194529,Trump
OHIO,CRAWFORD,39033,15436,4916,20352,24.15487421383648,Trump
OHIO,CUYAHOGA,39035,202699,416176,618875,67.24718238739649,Biden
OHIO,DARKE,39037,22004,4731,26735,17.695904245371235,Trump
OHIO,DEFIANCE,39039,13038,5981,19019,31.447499868552498,Trump
OHIO,DELAWARE,39041,66356,57735,124091,46.526339541143194,Trump
OHIO,ERIE,39043,22160,17493,39653,44.115199354399415,Trump
OHIO,FAIRFIELD,39045,50797,31224,82021,38.068299581814415,Trump
OHIO,FAYETTE,39047,9473,2975,12448,23.899421593830333,Trump
OHIO,FRANKLIN,39049,211237,409144,620381,65.95044013275712,Biden
OHIO,FULTON,39051,15731,6664,22395,29.756642107613306,Trump
OHIO,GALLIA,39053,10645,2990,13635,21.92885955262193,Trump
OHIO,GEAUGA,39055,34143,21201,55344,38.30767562879445,Trump
OHIO,GREENE,39057,52072,34798,86870,40.057557269483134,Trump
OHIO,GUERNSEY,39059,13407,4577,17984,25.45040035587189,Trump
OHIO,HAMILTON,39061,177886,246266,424152,58.06078952828232,Biden
OHIO,HANCOCK,39063,26310,11757,38067,30.885018519977937,Trump
OHIO,HARDIN,39065,9949,3062,13011,23.53393282607025,Trump
OHIO,HARRISON,39067,5792,1768,7560,23.386243386243386,Trump
OHIO,HENRY,39069,10479,4062,14541,27.934805034041677,Trump
OHIO,HIGHLAND,39071,15678,3799,19477,19.505057247009294,Trump
OHIO,HOCKING,39073,9737,3880,13617,28.493794521553937,Trump
OHIO,HOLMES,39075,10796,1994,12790,15.590304925723222,Trump
OHIO,HURON,39077,18956,7759,26715,29.043608459666853,Trump
OHIO,JACKSON,39079,11309,3311,14620,22.647058823529413,Trump
OHIO,JEFFERSON,39081,22828,10018,32846,30.499908664677587,Trump
OHIO,KNOX,39083,22340,8589,30929,27.77005399463287,Trump
OHIO,LAKE,39085,73278,55514,128792,43.103608919808686,Trump
OHIO,LAWRENCE,39087,20306,7489,27795,26.943694909156324,Trump
OHIO,LICKING,39089,59514,33055,92569,35.708498525424275,Trump
OHIO,LOGAN,39091,17964,5055,23019,21.960119900951387,Trump
OHIO,LORAIN,39093,79520,75667,155187,48.75859446989761,Trump
OHIO,LUCAS,39095,81763,115411,197174,58.532565145506,Biden
OHIO,MADISON,39097,13835,5698,19533,29.171146265294627,Trump
OHIO,MAHONING,39099,59903,57641,117544,49.03780711903627,Trump
OHIO,MARION,39101,19023,8269,27292,30.298255899164587,Trump
OHIO,MEDINA,39103,64598,39800,104398,38.12333569608613,Trump
OHIO,MEIGS,39105,8316,2492,10808,23.05699481865285,Trump
OHIO,MERCER,39107,19452,4030,23482,17.162081594412744,Trump
OHIO,MIAMI,39109,41371,15663,57034,27.46256618858926,Trump
OHIO,MONROE,39111,5463,1605,7068,22.70797962648557,Trump
OHIO,MONTGOMERY,39113,129034,135064,264098,51.14162167074343,Biden
OHIO,MORGAN,39115,5041,1725,6766,25.49512267218445,Trump
OHIO,MORROW,39117,14077,4048,18125,22.333793103448276,Trump
OHIO,MUSKINGUM,39119,27867,11971,39838,30.04919925699081,Trump
OHIO,NOBLE,39121,5135,1170,6305,18.556701030927837,Trump
OHIO,OTTAWA,39123,14628,9008,23636,38.111355559316294,Trump
OHIO,PAULDING,39125,7086,2213,9299,23.798257877191094,Trump
OHIO,PERRY,39127,12357,4098,16455,24.90428441203282,Trump
OHIO,PICKAWAY,39129,20593,7304,27897,26.182026741226654,Trump
OHIO,PIKE,39131,9157,3110,12267,25.352571940979864,Trump
OHIO,PORTAGE,39133,45990,35661,81651,43.67490906418782,Trump
OHIO,PREBLE,39135,17022,4493,21515,20.88310481059726,Trump
OHIO,PUTNAM,39137,16412,3195,19607,16.295200693629827,Trump
OHIO,RICHLAND,39139,41472,17640,59112,29.84165651644336,Trump
OHIO,ROSS,39141,22278,10557,32835,32.151667428049336,Trump
OHIO,SANDUSKY,39143,18896,10596,29492,35.928387359283875,Trump
OHIO,SCIOTO,39145,22609,9080,31689,28.65347596957935,Trump
OHIO,SENECA,39147,17086,8266,25352,32.60492268854529,Trump
OHIO,SHELBY,39149,20422,4465,24887,17.941093743721623,Trump
OHIO,STARK,39151,111097,75904,187001,40.59015727188625,Trump
OHIO,SUMMIT,39153,124833,151668,276501,54.85260451137609,Biden
OHIO,TRUMBULL,39155,55194,44519,99713,44.6471372840051,Trump
OHIO,TUSCARAWAS,39157,30458,12889,43347,29.734468359978777,Trump
OHIO,UNION,39159,21669,11141,32810,33.95611094178604,Trump
OHIO,VAN WERT,39161,11650,3067,14717,20.839845077121698,Trump
OHIO,VINTON,39163,4632,1331,5963,22.320979372798927,Trump
OHIO,WARREN,39165,87988,46069,134057,34.36523269952333,Trump
OHIO,WASHINGTON,39167,22307,9243,31550,29.29635499207607,Trump
OHIO,WAYNE,39169,36759,16660,53419,31.18740523034875,Trump
OHIO,WILLIAMS,39171,13452,4842,18294,26.467694326008527,Trump
OHIO,WOOD,39173,35757,30617,66374,46.12800192846597,Trump
OHIO,WYANDOT,39175,8462,2733,11195,24.41268423403305,Trump
OKLAHOMA,ADAIR,40001,5585,1387,6972,19.8938611589214,Trump
OKLAHOMA,ALFALFA,40003,1978,232,2210,10.497737556561086,Trump
OKLAHOMA,ATOKA,40005,4557,765,5322,14.374295377677566,Trump
OKLAHOMA,BEAVER,40007,1968,190,2158,8.8044485634847085,Trump
OKLAHOMA,BECKHAM,40009,6767,1048,7815,13.410108765195137,Trump
OKLAHOMA,BLAINE,40011,3136,688,3824,17.99163179916318,Trump
OKLAHOMA,BRYAN,40013,12344,3323,15667,21.210187017297503,Trump
OKLAHOMA,CADDO,40015,7013,2670,9683,27.574098936280077,Trump
OKLAHOMA,CANADIAN,40017,43550,16742,60292,27.768194785377826,Trump
OKLAHOMA,CARTER,40019,14699,4470,19169,23.318900307788617,Trump
OKLAHOMA,CHEROKEE,40021,11223,6027,17250,34.939130434782605,Trump
OKLAHOMA,CHOCTAW,40023,4698,1082,5780,18.719723183391004,Trump
OKLAHOMA,CIMARRON,40025,970,70,1040,6.730769230769231,Trump
OKLAHOMA,CLEVELAND,40027,66677,49827,116504,42.76848863558333,Trump
OKLAHOMA,COAL,40029,2091,374,2465,15.172413793103448,Trump
OKLAHOMA,COMANCHE,40031,20905,13747,34652,39.67159182731155,Trump
OKLAHOMA,COTTON,40033,2117,393,2510,15.657370517928287,Trump
OKLAHOMA,CRAIG,40035,4686,1217,5903,20.616635609012366,Trump
OKLAHOMA,CREEK,40037,23294,6577,29871,22.018010779685984,Trump
OKLAHOMA,CUSTER,40039,8060,2369,10429,22.715504842266757,Trump
OKLAHOMA,DELAWARE,40041,13557,3472,17029,20.388748605320338,Trump
OKLAHOMA,DEWEY,40043,2124,214,2338,9.153122326775023,Trump
OKLAHOMA,ELLIS,40045,1688,162,1850,8.756756756756756,Trump
OKLAHOMA,GARFIELD,40047,16970,4919,21889,22.472474759011376,Trump
OKLAHOMA,GARVIN,40049,8878,1865,10743,17.36014148748022,Trump
OKLAHOMA,GRADY,40051,18538,4144,22682,18.269993827704788,Trump
OKLAHOMA,GRANT,40053,1916,280,2196,12.750455373406194,Trump
OKLAHOMA,GREER,40055,1605,328,1933,16.968442834971547,Trump
OKLAHOMA,HARMON,40057,747,177,924,19.155844155844157,Trump
OKLAHOMA,HARPER,40059,1327,136,1463,9.295967190704033,Trump
OKLAHOMA,HASKELL,40061,4165,783,4948,15.82457558609539,Trump
OKLAHOMA,HUGHES,40063,3875,919,4794,19.16979557780559,Trump
OKLAHOMA,JACKSON,40065,6392,1646,8038,20.477730778800694,Trump
OKLAHOMA,JEFFERSON,40067,2026,319,2345,13.603411513859276,Trump
OKLAHOMA,JOHNSTON,40069,3441,738,4179,17.6597272074659,Trump
OKLAHOMA,KAY,40071,12834,4040,16874,23.942159535379876,Trump
OKLAHOMA,KINGFISHER,40073,5521,854,6375,13.39607843137255,Trump
OKLAHOMA,KIOWA,40075,2673,699,3372,20.729537366548044,Trump
OKLAHOMA,LATIMER,40077,3437,762,4199,18.14717789949988,Trump
OKLAHOMA,LE FLORE,40079,15213,3299,18512,17.82087294727744,Trump
OKLAHOMA,LINCOLN,40081,12013,2609,14622,17.842976337026396,Trump
OKLAHOMA,LOGAN,40083,15608,5455,21063,25.898494991216825,Trump
OKLAHOMA,LOVE,40085,3305,711,4016,17.704183266932272,Trump
OKLAHOMA,MAJOR,40093,3084,320,3404,9.400705052878966,Trump
OKLAHOMA,MARSHALL,40095,4891,1100,5991,18.360874645301283,Trump
OKLAHOMA,MAYES,40097,12749,3581,16330,21.92896509491733,Trump
OKLAHOMA,MCCLAIN,40087,15295,3582,18877,18.975472797584363,Trump
OKLAHOMA,MCCURTAIN,40089,9485,1858,11343,16.380146345763908,Trump
OKLAHOMA,MCINTOSH,40091,6172,2031,8203,24.759234426429355,Trump
OKLAHOMA,MURRAY,40099,4612,1156,5768,20.041608876560332,Trump
OKLAHOMA,MUSKOGEE,40101,16526,8027,24553,32.692542662811064,Trump
OKLAHOMA,NOBLE,40103,3821,1003,4824,20.791873963515755,Trump
OKLAHOMA,NOWATA,40105,3610,712,4322,16.473854696899583,Trump
OKLAHOMA,OKFUSKEE,40107,3058,896,3954,22.660596863935258,Trump
OKLAHOMA,OKLAHOMA,40109,145050,141724,286774,49.42010084596233,Trump
OKLAHOMA,OKMULGEE,40111,9668,4357,14025,31.06595365418895,Trump
OKLAHOMA,OSAGE,40113,14121,6002,20123,29.82656661531581,Trump
OKLAHOMA,OTTAWA,40115,8545,2686,11231,23.915946932597276,Trump
OKLAHOMA,PAWNEE,40117,5267,1363,6630,20.55806938159879,Trump
OKLAHOMA,PAYNE,40119,17813,10904,28717,37.97054009819967,Trump
OKLAHOMA,PITTSBURG,40121,13851,3768,17619,21.38600374595607,Trump
OKLAHOMA,PONTOTOC,40123,10805,4117,14922,27.590135370593753,Trump
OKLAHOMA,POTTAWATOMIE,40125,20240,7275,27515,26.44012356896238,Trump
OKLAHOMA,PUSHMATAHA,40127,4016,668,4684,14.26131511528608,Trump
OKLAHOMA,ROGER MILLS,40129,1629,168,1797,9.348914858096828,Trump
OKLAHOMA,ROGERS,40131,34031,9589,43620,21.983035304906007,Trump
OKLAHOMA,SEMINOLE,40133,6011,2150,8161,26.344810684965076,Trump
OKLAHOMA,SEQUOYAH,40135,12113,3035,15148,20.03564827039873,Trump
OKLAHOMA,STEPHENS,40137,15560,3154,18714,16.85369242278508,Trump
OKLAHOMA,TEXAS,40139,4505,894,5399,16.55862196703093,Trump
OKLAHOMA,TILLMAN,40141,2076,597,2673,22.334455667789,Trump
OKLAHOMA,TULSA,40143,150574,108996,259570,41.99098509072697,Trump
OKLAHOMA,WAGONER,40145,26165,8464,34629,24.441941725143664,Trump
OKLAHOMA,WASHINGTON,40147,17076,5790,22866,25.321437942797164,Trump
OKLAHOMA,WASHITA,40149,4086,598,4684,12.766865926558497,Trump
OKLAHOMA,WOODS,40151,2993,591,3584,16.489955357142858,Trump
OKLAHOMA,WOODWARD,40153,6611,1005,7616,13.195903361344538,Trump
OREGON,BAKER,41001,7352,2346,9698,24.190554753557432,Trump
OREGON,BENTON,41003,14878,35827,50705,70.65772606251849,Biden
OREGON,CLACKAMAS,41005,110509,139043,249552,55.71704494454062,Biden
OREGON,CLATSOP,41007,10218,12916,23134,55.83124405636725,Biden
OREGON,COLUMBIA,41009,17150,13835,30985,44.650637405196065,Trump
OREGON,COOS,41011,21829,14243,36072,39.48491905078731,Trump
OREGON,CROOK,41013,11287,3801,15088,25.192205726405092,Trump
OREGON,CURRY,41015,8484,6058,14542,41.65864392793288,Trump
OREGON,DESCHUTES,41017,55646,65962,121608,54.24149726991645,Biden
OREGON,DOUGLAS,41019,43298,19160,62458,30.676614685068365,Trump
OREGON,GILLIAM,41021,834,324,1158,27.979274611398964,Trump
OREGON,GRANT,41023,3545,929,4474,20.764416629414395,Trump
OREGON,HARNEY,41025,3475,894,4369,20.4623483634699,Trump
OREGON,HOOD RIVER,41027,3955,8764,12719,68.90478811227297,Biden
OREGON,JACKSON,41029,63869,59478,123347,48.22006210122662,Trump
OREGON,JEFFERSON,41031,7189,4393,11582,37.92954584700397,Trump
OREGON,JOSEPHINE,41033,31751,18451,50202,36.753515796183414,Trump
OREGON,KLAMATH,41035,25308,10388,35696,29.10129986553115,Trump
OREGON,LAKE,41037,3470,792,4262,18.582824964805255,Trump
OREGON,LANE,41039,80336,134366,214702,62.58255628731917,Biden
OREGON,LINCOLN,41041,12460,17385,29845,58.25096331043726,Biden
OREGON,LINN,41043,43486,26512,69998,37.87536786765336,Trump
OREGON,MALHEUR,41045,8187,3260,11447,28.479077487551326,Trump
OREGON,MARION,41047,79002,80872,159874,50.58483555800193,Biden
OREGON,MORROW,41049,3586,1371,4957,27.657857575146256,Trump
OREGON,MULTNOMAH,41051,82995,367249,450244,81.56666163235934,Biden
OREGON,POLK,41053,23732,22917,46649,49.12645501511286,Trump
OREGON,SHERMAN,41055,921,260,1181,22.01524132091448,Trump
OREGON,TILLAMOOK,41057,8354,8066,16420,49.12302070645554,Trump
OREGON,UMATILLA,41059,21270,10707,31977,33.48344122337931,Trump
OREGON,UNION,41061,10298,4254,14552,29.233095107201763,Trump
OREGON,WALLOWA,41063,3404,1625,5029,32.31258699542653,Trump
OREGON,WASCO,41065,7035,6604,13639,48.41997213871985,Trump
OREGON,WASHINGTON,41067,99073,209940,309013,67.93888930239181,Biden
OREGON,WHEELER,41069,711,217,928,23.38362068965517,Trump
OREGON,YAMHILL,41071,29551,27174,56725,47.90480387836051,Trump
PENNSYLVANIA,ADAMS,42001,37523,18207,55730,32.67001614929123,Trump
PENNSYLVANIA,ALLEGHENY,42003,282324,429065,711389,60.313696163421135,Biden
PENNSYLVANIA,ARMSTRONG,42005,27489,8457,35946,23.526957102320146,Trump
PENNSYLVANIA,BEAVER,42007,54759,38122,92881,41.04391640916872,Trump
PENNSYLVANIA,BEDFORD,42009,23025,4367,27392,15.94261098130841,Trump
PENNSYLVANIA,BERKS,42011,109736,92895,202631,45.844416698333426,Trump
PENNSYLVANIA,BLAIR,42013,45306,17636,62942,28.01944647453211,Trump
PENNSYLVANIA,BRADFORD,42015,21600,8046,29646,27.140255009107467,Trump
PENNSYLVANIA,BUCKS,42017,187367,204712,392079,52.21192667804192,Biden
PENNSYLVANIA,BUTLER,42019,74359,37508,111867,33.529101522343495,Trump
PENNSYLVANIA,CAMBRIA,42021,48085,21730,69815,31.12511637900165,Trump
PENNSYLVANIA,CAMERON,42023,1771,634,2405,26.361746361746363,Trump
PENNSYLVANIA,CARBON,42025,21984,11212,33196,33.77515363296782,Trump
PENNSYLVANIA,CENTRE,42027,36372,40055,76427,52.409488793227524,Biden
PENNSYLVANIA,CHESTER,42029,128565,182372,310937,58.65239582294806,Biden
PENNSYLVANIA,CLARION,42031,14578,4678,19256,24.293726630660572,Trump
PENNSYLVANIA,CLEARFIELD,42033,29203,9673,38876,24.88167506945159,Trump
PENNSYLVANIA,CLINTON,42035,11902,5502,17404,31.61342220179269,Trump
PENNSYLVANIA,COLUMBIA,42037,20098,10532,30630,34.38459027097617,Trump
PENNSYLVANIA,CRAWFORD,42039,28559,12924,41483,31.154930935563968,Trump
PENNSYLVANIA,CUMBERLAND,42041,77212,62245,139457,44.63382978265702,Trump
PENNSYLVANIA,DAUPHIN,42043,66408,78983,145391,54.32454553583097,Biden
PENNSYLVANIA,DELAWARE,42045,118532,206423,324955,63.52356480128017,Biden
PENNSYLVANIA,ELK,42047,12140,4522,16662,27.13959908774457,Trump
PENNSYLVANIA,ERIE,42049,66869,68286,135155,50.52421294069772,Biden
PENNSYLVANIA,FAYETTE,42051,41227,20444,61671,33.150102965737545,Trump
PENNSYLVANIA,FOREST,42053,1882,728,2610,27.892720306513407,Trump
PENNSYLVANIA,FRANKLIN,42055,57245,22422,79667,28.1446521144263,Trump
PENNSYLVANIA,FULTON,42057,6824,1085,7909,13.718548489063092,Trump
PENNSYLVANIA,GREENE,42059,12579,4911,17490,28.078902229845625,Trump
PENNSYLVANIA,HUNTINGDON,42061,17061,5445,22506,24.193548387096776,Trump
PENNSYLVANIA,INDIANA,42063,28089,12634,40723,31.02423691771235,Trump
PENNSYLVANIA,JEFFERSON,42065,17960,4527,22487,20.131631609374306,Trump
PENNSYLVANIA,JUNIATA,42067,9649,2253,11902,18.92959166526634,Trump
PENNSYLVANIA,LACKAWANNA,42069,52334,61991,114325,54.2234856767986,Biden
PENNSYLVANIA,LANCASTER,42071,160209,115847,276056,41.965036079636015,Trump
PENNSYLVANIA,LAWRENCE,42073,29597,15978,45575,35.058694459681846,Trump
PENNSYLVANIA,LEBANON,42075,46731,23932,70663,33.86779502710046,Trump
PENNSYLVANIA,LEHIGH,42077,84259,98288,182547,53.84257204993782,Biden
PENNSYLVANIA,LUZERNE,42079,86929,64873,151802,42.735273580058234,Trump
PENNSYLVANIA,LYCOMING,42081,41462,16971,58433,29.043519928807353,Trump
PENNSYLVANIA,MCKEAN,42083,14083,5098,19181,26.578384860017728,Trump
PENNSYLVANIA,MERCER,42085,36143,21067,57210,36.8239818213599,Trump
PENNSYLVANIA,MIFFLIN,42087,16670,4603,21273,21.637756780895973,Trump
PENNSYLVANIA,MONROE,42089,38726,44060,82786,53.22155920083106,Biden
PENNSYLVANIA,MONTGOMERY,42091,185460,319511,504971,63.27313845745597,Biden
PENNSYLVANIA,MONTOUR,42093,5844,3771,9615,39.21996879875195,Trump
PENNSYLVANIA,NORTHAMPTON,42095,83854,85087,168941,50.364920297618696,Biden
PENNSYLVANIA,NORTHUMBERLAND,42097,28952,12677,41629,30.45232890533042,Trump
